Bar Name,Brand Name,Date,Daily Consumption (ml),Year,Month,Weekday,DayOfWeek,Rolling_7d
Taylor's Bar,Heineken,2023-07-07,266.53,2023,7,Friday,4,303.7371428571428
Taylor's Bar,Heineken,2023-07-10,352.74,2023,7,Monday,0,313.04571428571427
Taylor's Bar,Heineken,2023-08-02,284.34,2023,8,Wednesday,2,317.39285714285717
Taylor's Bar,Heineken,2023-09-03,119.87,2023,9,Sunday,6,265.36
Taylor's Bar,Heineken,2023-09-12,432.91,2023,9,Tuesday,1,291.03428571428566
Taylor's Bar,Heineken,2023-10-09,494.31,2023,10,Monday,0,278.6714285714286
Taylor's Bar,Heineken,2023-11-03,253.33,2023,11,Friday,4,314.8614285714286
Taylor's Bar,Heineken,2023-12-02,567.6,2023,12,Saturday,5,357.87142857142857
Taylor's Bar,Jack Daniels,2023-01-01,0.0,2023,1,Sunday,6,0.0
Taylor's Bar,Jack Daniels,2023-01-05,170.08,2023,1,Thursday,3,85.04
Taylor's Bar,Jack Daniels,2023-01-10,237.54,2023,1,Tuesday,1,135.87333333333333
Taylor's Bar,Jack Daniels,2023-02-01,311.3,2023,2,Wednesday,2,179.73000000000002
Taylor's Bar,Jack Daniels,2023-02-05,433.28,2023,2,Sunday,6,230.44
Taylor's Bar,Jack Daniels,2023-04-01,490.73,2023,4,Saturday,5,273.82166666666666
Taylor's Bar,Jack Daniels,2023-04-04,279.32,2023,4,Tuesday,1,274.60714285714283
Taylor's Bar,Jack Daniels,2023-05-03,409.8,2023,5,Wednesday,2,333.15000000000003
Taylor's Bar,Jack Daniels,2023-05-06,236.25,2023,5,Saturday,5,342.6028571428572
Taylor's Bar,Jack Daniels,2023-06-01,168.12,2023,6,Thursday,3,332.6857142857143
Taylor's Bar,Jack Daniels,2023-06-06,250.53,2023,6,Tuesday,1,324.0042857142857
Taylor's Bar,Jack Daniels,2023-06-07,169.71,2023,6,Wednesday,2,286.3514285714286
Taylor's Bar,Jack Daniels,2023-07-04,0.0,2023,7,Tuesday,1,216.24714285714285
Taylor's Bar,Jack Daniels,2023-07-05,118.87,2023,7,Wednesday,2,193.32571428571427
Taylor's Bar,Jack Daniels,2023-07-07,391.05,2023,7,Friday,4,190.64714285714288
Taylor's Bar,Jack Daniels,2023-07-09,321.81,2023,7,Sunday,6,202.87000000000003
Taylor's Bar,Jack Daniels,2023-08-01,304.79,2023,8,Tuesday,1,222.3942857142857
Taylor's Bar,Jack Daniels,2023-08-05,210.36,2023,8,Saturday,5,216.6557142857143
Taylor's Bar,Jack Daniels,2023-08-07,410.72,2023,8,Monday,0,251.08571428571426
Taylor's Bar,Jack Daniels,2023-09-02,217.35,2023,9,Saturday,5,282.1357142857143
Taylor's Bar,Jack Daniels,2023-09-06,207.64,2023,9,Wednesday,2,294.81714285714287
Taylor's Bar,Jack Daniels,2023-09-08,209.14,2023,9,Friday,4,268.83
Taylor's Bar,Jack Daniels,2023-09-10,430.92,2023,9,Sunday,6,284.4171428571429
Taylor's Bar,Jack Daniels,2023-11-06,59.39,2023,11,Monday,0,249.35999999999999
Taylor's Bar,Jack Daniels,2023-11-09,0.0,2023,11,Thursday,3,219.3085714285714
Taylor's Bar,Jack Daniels,2023-12-01,421.23,2023,12,Friday,4,220.81
Taylor's Bar,Jack Daniels,2023-12-10,414.88,2023,12,Sunday,6,249.0285714285714
Taylor's Bar,Jameson,2023-01-02,114.08,2023,1,Monday,0,114.08
Taylor's Bar,Jameson,2023-01-03,400.99,2023,1,Tuesday,1,257.535
Taylor's Bar,Jameson,2023-01-06,460.69,2023,1,Friday,4,325.25333333333333
Taylor's Bar,Jameson,2023-01-11,107.38,2023,1,Wednesday,2,270.78499999999997
Taylor's Bar,Jameson,2023-02-02,222.88,2023,2,Thursday,3,261.204
Taylor's Bar,Jameson,2023-02-04,158.56,2023,2,Saturday,5,244.09666666666666
Taylor's Bar,Jameson,2023-02-12,397.41,2023,2,Sunday,6,265.99857142857144
Taylor's Bar,Jameson,2023-03-01,257.25,2023,3,Wednesday,2,286.4514285714286
Taylor's Bar,Jameson,2023-03-05,583.19,2023,3,Sunday,6,312.48
Taylor's Bar,Jameson,2023-03-07,559.79,2023,3,Tuesday,1,326.63714285714286
Taylor's Bar,Jameson,2023-03-10,121.33,2023,3,Friday,4,328.63
Taylor's Bar,Jameson,2023-04-05,485.45,2023,4,Wednesday,2,366.13999999999993
Taylor's Bar,Jameson,2023-04-11,102.19,2023,4,Tuesday,1,358.0871428571428
Taylor's Bar,Jameson,2023-05-02,348.08,2023,5,Tuesday,1,351.03999999999996
Taylor's Bar,Jameson,2023-07-03,133.61,2023,7,Monday,0,333.3771428571428
Taylor's Bar,Jameson,2023-08-06,110.4,2023,8,Sunday,6,265.8357142857143
Taylor's Bar,Jameson,2023-09-01,231.28,2023,9,Friday,4,218.90571428571428
Taylor's Bar,Jameson,2023-09-05,154.72,2023,9,Tuesday,1,223.6757142857143
Taylor's Bar,Jameson,2023-10-02,290.78,2023,10,Monday,0,195.8657142857143
Taylor's Bar,Jameson,2023-10-03,379.94,2023,10,Tuesday,1,235.5442857142857
Taylor's Bar,Jameson,2023-10-11,272.77,2023,10,Wednesday,2,224.78571428571428
Taylor's Bar,Jameson,2023-11-04,594.96,2023,11,Saturday,5,290.6928571428571
Taylor's Bar,Jameson,2023-11-05,205.11,2023,11,Sunday,6,304.22285714285715
Taylor's Bar,Jameson,2023-11-10,264.88,2023,11,Friday,4,309.0228571428571
Taylor's Bar,Jameson,2023-12-05,511.41,2023,12,Tuesday,1,359.9785714285714
Taylor's Bar,Jameson,2023-12-06,280.36,2023,12,Wednesday,2,358.48999999999995
Taylor's Bar,Jim Beam,2023-01-07,494.68,2023,1,Saturday,5,494.68
Taylor's Bar,Jim Beam,2023-01-09,286.31,2023,1,Monday,0,390.495
Taylor's Bar,Jim Beam,2023-02-03,495.47,2023,2,Friday,4,425.4866666666667
Taylor's Bar,Jim Beam,2023-02-10,464.64,2023,2,Friday,4,435.275
Taylor's Bar,Jim Beam,2023-03-03,131.92,2023,3,Friday,4,374.604
Taylor's Bar,Jim Beam,2023-03-04,180.16,2023,3,Saturday,5,342.19666666666666
Taylor's Bar,Jim Beam,2023-03-11,368.63,2023,3,Saturday,5,345.97285714285715
Taylor's Bar,Jim Beam,2023-04-03,408.19,2023,4,Monday,0,333.6171428571428
Taylor's Bar,Jim Beam,2023-04-06,396.36,2023,4,Thursday,3,349.3385714285714
Taylor's Bar,Jim Beam,2023-04-07,165.11,2023,4,Friday,4,302.14428571428573
Taylor's Bar,Jim Beam,2023-04-08,140.08,2023,4,Saturday,5,255.77857142857144
Taylor's Bar,Jim Beam,2023-04-09,219.69,2023,4,Sunday,6,268.31714285714287
Taylor's Bar,Jim Beam,2023-04-12,366.42,2023,4,Wednesday,2,294.92571428571426
Taylor's Bar,Jim Beam,2023-05-11,341.37,2023,5,Thursday,3,291.0314285714286
Taylor's Bar,Jim Beam,2023-05-12,340.32,2023,5,Friday,4,281.3357142857143
Taylor's Bar,Jim Beam,2023-06-04,367.73,2023,6,Sunday,6,277.2457142857143
Taylor's Bar,Jim Beam,2023-06-10,125.43,2023,6,Saturday,5,271.57714285714286
Taylor's Bar,Jim Beam,2023-06-11,451.63,2023,6,Sunday,6,316.0842857142857
Taylor's Bar,Jim Beam,2023-06-12,355.06,2023,6,Monday,0,335.42285714285714
Taylor's Bar,Jim Beam,2023-07-06,511.14,2023,7,Thursday,3,356.09714285714284
Taylor's Bar,Jim Beam,2023-08-08,478.27,2023,8,Tuesday,1,375.6542857142857
Taylor's Bar,Jim Beam,2023-08-11,319.44,2023,8,Friday,4,372.6714285714285
Taylor's Bar,Jim Beam,2023-09-04,0.0,2023,9,Monday,0,320.1385714285714
Taylor's Bar,Jim Beam,2023-10-07,270.99,2023,10,Saturday,5,340.9328571428572
Taylor's Bar,Jim Beam,2023-10-12,536.43,2023,10,Thursday,3,353.04714285714283
Taylor's Bar,Jim Beam,2023-11-02,409.44,2023,11,Thursday,3,360.8157142857143
Taylor's Bar,Jim Beam,2023-11-07,502.53,2023,11,Tuesday,1,359.5857142857143
Taylor's Bar,Jim Beam,2023-11-08,246.41,2023,11,Wednesday,2,326.4628571428571
Taylor's Bar,Jim Beam,2023-11-12,587.72,2023,11,Sunday,6,364.7885714285714
Taylor's Bar,Jim Beam,2023-12-03,952.32,2023,12,Sunday,6,500.8342857142857
Taylor's Bar,Jim Beam,2023-12-04,542.69,2023,12,Monday,0,539.6485714285715
Taylor's Bar,Jim Beam,2023-12-08,532.39,2023,12,Friday,4,539.0714285714286
Taylor's Bar,Jim Beam,2023-12-12,341.12,2023,12,Tuesday,1,529.3114285714286
Taylor's Bar,Jim Beam,2024-01-01,253.33,2024,1,Monday,0,493.7114285714286
Taylor's Bar,Malibu,2023-01-02,497.71,2023,1,Monday,0,497.71
Taylor's Bar,Malibu,2023-01-05,409.14,2023,1,Thursday,3,453.42499999999995
Taylor's Bar,Malibu,2023-01-07,553.38,2023,1,Saturday,5,486.74333333333334
Taylor's Bar,Malibu,2023-01-11,388.22,2023,1,Wednesday,2,462.1125
Taylor's Bar,Malibu,2023-02-01,134.09,2023,2,Wednesday,2,396.508
Taylor's Bar,Malibu,2023-02-12,0.0,2023,2,Sunday,6,330.42333333333335
Taylor's Bar,Malibu,2023-03-12,0.0,2023,3,Sunday,6,283.21999999999997
Taylor's Bar,Malibu,2023-04-02,0.0,2023,4,Sunday,6,212.1185714285714
Taylor's Bar,Malibu,2023-04-08,260.07,2023,4,Saturday,5,190.82285714285717
Taylor's Bar,Malibu,2023-05-03,143.14,2023,5,Wednesday,2,132.21714285714285
Taylor's Bar,Malibu,2023-05-08,202.16,2023,5,Monday,0,105.63714285714285
Taylor's Bar,Malibu,2023-05-11,564.9,2023,5,Thursday,3,167.18142857142857
Taylor's Bar,Malibu,2023-06-03,0.0,2023,6,Saturday,5,167.18142857142857
Taylor's Bar,Malibu,2023-06-07,0.0,2023,6,Wednesday,2,167.18142857142857
Taylor's Bar,Malibu,2023-07-04,0.0,2023,7,Tuesday,1,167.18142857142857
Taylor's Bar,Malibu,2023-07-09,568.56,2023,7,Sunday,6,211.25142857142853
Taylor's Bar,Malibu,2023-08-04,333.3,2023,8,Friday,4,238.41714285714286
Taylor's Bar,Malibu,2023-08-06,149.07,2023,8,Sunday,6,230.83285714285714
Taylor's Bar,Malibu,2023-08-11,333.74,2023,8,Friday,4,197.80999999999997
Taylor's Bar,Malibu,2023-09-01,461.0,2023,9,Friday,4,263.6671428571429
Taylor's Bar,Malibu,2023-09-09,428.17,2023,9,Saturday,5,324.8342857142857
Taylor's Bar,Malibu,2023-09-11,460.33,2023,9,Monday,0,390.5957142857143
Taylor's Bar,Malibu,2023-10-03,226.8,2023,10,Tuesday,1,341.77285714285716
Taylor's Bar,Malibu,2023-10-06,140.59,2023,10,Friday,4,314.24285714285713
Taylor's Bar,Malibu,2023-11-03,363.96,2023,11,Friday,4,344.9414285714286
Taylor's Bar,Malibu,2023-11-07,460.29,2023,11,Tuesday,1,363.02
Taylor's Bar,Malibu,2023-11-08,229.22,2023,11,Wednesday,2,329.90857142857146
Taylor's Bar,Malibu,2023-12-07,332.73,2023,12,Thursday,3,316.2742857142857
Taylor's Bar,Malibu,2023-12-09,163.83,2023,12,Saturday,5,273.9171428571429
Taylor's Bar,Miller,2023-01-07,142.1,2023,1,Saturday,5,142.1
Taylor's Bar,Miller,2023-01-08,444.16,2023,1,Sunday,6,293.13
Taylor's Bar,Miller,2023-02-03,248.77,2023,2,Friday,4,278.34333333333336
Taylor's Bar,Miller,2023-02-09,383.18,2023,2,Thursday,3,304.5525
Taylor's Bar,Miller,2023-04-02,253.2,2023,4,Sunday,6,294.28200000000004
Taylor's Bar,Miller,2023-04-07,273.64,2023,4,Friday,4,290.84166666666664
Taylor's Bar,Miller,2023-04-10,0.0,2023,4,Monday,0,249.29285714285714
Taylor's Bar,Miller,2023-05-04,564.9,2023,5,Thursday,3,309.6928571428572
Taylor's Bar,Miller,2023-06-02,0.0,2023,6,Friday,4,246.24142857142857
Taylor's Bar,Miller,2023-06-05,0.0,2023,6,Monday,0,210.70285714285714
Taylor's Bar,Miller,2023-07-06,0.0,2023,7,Thursday,3,155.96285714285713
Taylor's Bar,Miller,2023-08-05,542.78,2023,8,Saturday,5,197.33142857142857
Taylor's Bar,Miller,2023-08-09,365.65,2023,8,Wednesday,2,210.47571428571428
Taylor's Bar,Miller,2023-09-08,578.1,2023,9,Friday,4,293.0614285714286
Taylor's Bar,Miller,2023-10-01,0.0,2023,10,Sunday,6,212.36142857142858
Taylor's Bar,Miller,2023-10-03,0.0,2023,10,Tuesday,1,212.36142857142858
Taylor's Bar,Miller,2023-10-04,0.0,2023,10,Wednesday,2,212.36142857142858
Taylor's Bar,Miller,2023-10-06,0.0,2023,10,Friday,4,212.36142857142858
Taylor's Bar,Miller,2023-10-10,0.0,2023,10,Tuesday,1,134.82142857142858
Taylor's Bar,Miller,2023-10-11,570.23,2023,10,Wednesday,2,164.04714285714286
Taylor's Bar,Miller,2023-11-02,261.61,2023,11,Thursday,3,118.83428571428571
Taylor's Bar,Miller,2023-12-03,0.0,2023,12,Sunday,6,118.83428571428571
Taylor's Bar,Miller,2023-12-05,0.0,2023,12,Tuesday,1,118.83428571428571
Taylor's Bar,Miller,2023-12-08,0.0,2023,12,Friday,4,118.83428571428571
Taylor's Bar,Smirnoff,2023-01-09,412.94,2023,1,Monday,0,412.94
Taylor's Bar,Smirnoff,2023-02-04,279.98,2023,2,Saturday,5,346.46000000000004
Taylor's Bar,Smirnoff,2023-02-08,326.65,2023,2,Wednesday,2,339.8566666666666
Taylor's Bar,Smirnoff,2023-02-09,147.94,2023,2,Thursday,3,291.8775
Taylor's Bar,Smirnoff,2023-03-02,530.11,2023,3,Thursday,3,339.524
Taylor's Bar,Smirnoff,2023-03-09,325.95,2023,3,Thursday,3,337.26166666666666
Taylor's Bar,Smirnoff,2023-03-10,187.02,2023,3,Friday,4,315.79857142857145
Taylor's Bar,Smirnoff,2023-03-11,146.22,2023,3,Saturday,5,277.69571428571425
Taylor's Bar,Smirnoff,2023-04-12,148.87,2023,4,Wednesday,2,258.9657142857143
Taylor's Bar,Smirnoff,2023-05-04,569.17,2023,5,Thursday,3,293.6114285714285
Taylor's Bar,Smirnoff,2023-05-05,506.48,2023,5,Friday,4,344.83142857142855
Taylor's Bar,Smirnoff,2023-05-09,265.49,2023,5,Tuesday,1,307.0285714285714
Taylor's Bar,Smirnoff,2023-06-09,461.2,2023,6,Friday,4,326.34999999999997
Taylor's Bar,Smirnoff,2023-06-11,485.01,2023,6,Sunday,6,368.92
Taylor's Bar,Smirnoff,2023-07-07,524.52,2023,7,Friday,4,422.9628571428571
Taylor's Bar,Smirnoff,2023-07-09,386.88,2023,7,Sunday,6,456.9642857142857
Taylor's Bar,Smirnoff,2023-07-11,599.56,2023,7,Tuesday,1,461.30571428571426
Taylor's Bar,Smirnoff,2023-08-05,0.0,2023,8,Saturday,5,388.95142857142855
Taylor's Bar,Smirnoff,2023-09-06,0.0,2023,9,Wednesday,2,351.0242857142857
Taylor's Bar,Smirnoff,2023-09-07,0.0,2023,9,Thursday,3,285.1385714285714
Taylor's Bar,Smirnoff,2023-09-10,347.75,2023,9,Sunday,6,265.53000000000003
Taylor's Bar,Smirnoff,2023-10-06,0.0,2023,10,Friday,4,190.59857142857143
Taylor's Bar,Smirnoff,2023-10-07,0.0,2023,10,Saturday,5,135.32999999999998
Taylor's Bar,Smirnoff,2023-11-02,495.09,2023,11,Thursday,3,120.40571428571427
Taylor's Bar,Smirnoff,2023-11-09,544.05,2023,11,Thursday,3,198.12714285714284
Taylor's Bar,Smirnoff,2023-11-10,376.37,2023,11,Friday,4,251.89428571428567
Taylor's Bar,Smirnoff,2023-12-09,376.04,2023,12,Saturday,5,305.6142857142857
Taylor's Bar,Smirnoff,2023-12-10,555.8,2023,12,Sunday,6,335.3357142857143
Taylor's Bar,Sutter Home,2023-01-01,0.0,2023,1,Sunday,6,0.0
Taylor's Bar,Sutter Home,2023-01-10,121.83,2023,1,Tuesday,1,60.915
Taylor's Bar,Sutter Home,2023-01-12,342.47,2023,1,Thursday,3,154.76666666666668
Taylor's Bar,Sutter Home,2023-03-04,319.31,2023,3,Saturday,5,195.9025
Taylor's Bar,Sutter Home,2023-03-06,399.02,2023,3,Monday,0,236.526
Taylor's Bar,Sutter Home,2023-03-09,373.85,2023,3,Thursday,3,259.41333333333336
Taylor's Bar,Sutter Home,2023-04-02,0.0,2023,4,Sunday,6,222.3542857142857
Taylor's Bar,Sutter Home,2023-04-03,447.2,2023,4,Monday,0,286.24
Taylor's Bar,Sutter Home,2023-04-12,315.3,2023,4,Wednesday,2,313.87857142857143
Taylor's Bar,Sutter Home,2023-05-06,356.88,2023,5,Saturday,5,315.9371428571429
Taylor's Bar,Sutter Home,2023-06-05,0.0,2023,6,Monday,0,270.32142857142856
Taylor's Bar,Sutter Home,2023-07-11,207.36,2023,7,Tuesday,1,242.9414285714286
Taylor's Bar,Sutter Home,2023-08-02,0.0,2023,8,Wednesday,2,189.53428571428572
Taylor's Bar,Sutter Home,2023-08-07,0.0,2023,8,Monday,0,189.53428571428572
Taylor's Bar,Sutter Home,2023-08-08,0.0,2023,8,Tuesday,1,125.64857142857143
Taylor's Bar,Sutter Home,2023-09-02,317.64,2023,9,Saturday,5,125.98285714285714
Taylor's Bar,Sutter Home,2023-10-01,121.23,2023,10,Sunday,6,92.31857142857143
Taylor's Bar,Sutter Home,2023-11-03,182.55,2023,11,Friday,4,118.39714285714285
Taylor's Bar,Sutter Home,2023-11-07,146.4,2023,11,Tuesday,1,109.68857142857144
Taylor's Bar,Sutter Home,2023-11-08,354.76,2023,11,Wednesday,2,160.3685714285714
Taylor's Bar,Sutter Home,2023-11-11,541.66,2023,11,Saturday,5,237.74857142857144
Taylor's Bar,Sutter Home,2023-12-04,402.25,2023,12,Monday,0,295.2128571428571
Taylor's Bar,Sutter Home,2023-12-07,483.36,2023,12,Thursday,3,318.88714285714286
Taylor's Bar,Sutter Home,2023-12-10,186.02,2023,12,Sunday,6,328.14285714285717
Taylor's Bar,Yellow Tail,2023-01-09,393.76,2023,1,Monday,0,393.76
Taylor's Bar,Yellow Tail,2023-01-11,209.0,2023,1,Wednesday,2,301.38
Taylor's Bar,Yellow Tail,2023-02-05,404.8,2023,2,Sunday,6,335.8533333333333
Taylor's Bar,Yellow Tail,2023-02-08,228.46,2023,2,Wednesday,2,309.005
Taylor's Bar,Yellow Tail,2023-02-09,409.54,2023,2,Thursday,3,329.11199999999997
Taylor's Bar,Yellow Tail,2023-05-02,386.34,2023,5,Tuesday,1,338.65000000000003
Taylor's Bar,Yellow Tail,2023-05-04,368.53,2023,5,Thursday,3,342.9185714285714
Taylor's Bar,Yellow Tail,2023-05-07,0.0,2023,5,Sunday,6,286.6671428571429
Taylor's Bar,Yellow Tail,2023-05-08,313.06,2023,5,Monday,0,301.53285714285715
Taylor's Bar,Yellow Tail,2023-05-10,212.62,2023,5,Wednesday,2,274.0785714285715
Taylor's Bar,Yellow Tail,2023-06-02,0.0,2023,6,Friday,4,241.4414285714286
Taylor's Bar,Yellow Tail,2023-06-07,213.96,2023,6,Wednesday,2,213.50142857142856
Taylor's Bar,Yellow Tail,2023-08-03,299.88,2023,8,Thursday,3,201.15
Taylor's Bar,Yellow Tail,2023-08-05,354.46,2023,8,Saturday,5,199.14000000000001
Taylor's Bar,Yellow Tail,2023-08-06,207.87,2023,8,Sunday,6,228.83571428571426
Taylor's Bar,Yellow Tail,2023-08-11,544.03,2023,8,Friday,4,261.83142857142855
Taylor's Bar,Yellow Tail,2023-09-04,0.0,2023,9,Monday,0,231.45714285714283
Taylor's Bar,Yellow Tail,2023-09-07,0.0,2023,9,Thursday,3,231.45714285714283
Taylor's Bar,Yellow Tail,2023-09-08,0.0,2023,9,Friday,4,200.89142857142858
Taylor's Bar,Yellow Tail,2023-09-09,0.0,2023,9,Saturday,5,158.05142857142854
Taylor's Bar,Yellow Tail,2023-09-10,502.16,2023,9,Sunday,6,179.15142857142857
Taylor's Bar,Yellow Tail,2023-10-05,0.0,2023,10,Thursday,3,149.4557142857143
Taylor's Bar,Yellow Tail,2023-10-07,0.0,2023,10,Saturday,5,71.73714285714286
Taylor's Bar,Yellow Tail,2023-10-08,0.0,2023,10,Sunday,6,71.73714285714286
Taylor's Bar,Yellow Tail,2023-10-10,0.0,2023,10,Tuesday,1,71.73714285714286
Taylor's Bar,Yellow Tail,2023-11-04,0.0,2023,11,Saturday,5,71.73714285714286
Taylor's Bar,Yellow Tail,2023-12-01,481.4,2023,12,Friday,4,140.50857142857143
Taylor's Bar,Yellow Tail,2023-12-02,217.3,2023,12,Saturday,5,99.81428571428572
Taylor's Bar,Yellow Tail,2023-12-11,366.65,2023,12,Monday,0,152.19285714285712
Thomas's Bar,Absolut,2023-01-07,338.72,2023,1,Saturday,5,338.72
Thomas's Bar,Absolut,2023-01-11,502.16,2023,1,Wednesday,2,420.44000000000005
Thomas's Bar,Absolut,2023-02-05,177.27,2023,2,Sunday,6,339.3833333333334
Thomas's Bar,Absolut,2023-02-11,465.36,2023,2,Saturday,5,370.87750000000005
Thomas's Bar,Absolut,2023-02-12,383.56,2023,2,Sunday,6,373.41400000000004
Thomas's Bar,Absolut,2023-03-07,107.7,2023,3,Tuesday,1,329.1283333333334
Thomas's Bar,Absolut,2023-03-10,473.75,2023,3,Friday,4,349.7885714285714
Thomas's Bar,Absolut,2023-04-03,153.22,2023,4,Monday,0,323.2885714285715
Thomas's Bar,Absolut,2023-05-04,315.87,2023,5,Thursday,3,296.67571428571426
Thomas's Bar,Absolut,2023-05-07,316.25,2023,5,Sunday,6,316.53000000000003
Thomas's Bar,Absolut,2023-05-09,229.9,2023,5,Tuesday,1,282.89285714285717
Thomas's Bar,Absolut,2023-06-02,194.17,2023,6,Friday,4,255.83714285714285
Thomas's Bar,Absolut,2023-06-06,149.88,2023,6,Tuesday,1,261.86285714285714
Thomas's Bar,Absolut,2023-06-07,496.76,2023,6,Wednesday,2,265.15
Thomas's Bar,Absolut,2023-06-09,296.06,2023,6,Friday,4,285.5557142857143
Thomas's Bar,Absolut,2023-06-11,327.39,2023,6,Sunday,6,287.20142857142855
Thomas's Bar,Absolut,2023-07-11,479.63,2023,7,Tuesday,1,310.5414285714286
Thomas's Bar,Absolut,2023-07-12,573.42,2023,7,Wednesday,2,359.61571428571426
Thomas's Bar,Absolut,2023-08-06,310.31,2023,8,Sunday,6,376.20714285714286
Thomas's Bar,Absolut,2023-09-10,495.79,2023,9,Sunday,6,425.6228571428572
Thomas's Bar,Absolut,2023-10-02,236.54,2023,10,Monday,0,388.4485714285714
Thomas's Bar,Absolut,2023-11-03,143.27,2023,11,Friday,4,366.62142857142857
Thomas's Bar,Absolut,2023-11-05,182.15,2023,11,Sunday,6,345.8728571428572
Thomas's Bar,Absolut,2023-11-10,359.51,2023,11,Friday,4,328.7128571428571
Thomas's Bar,Absolut,2023-12-06,354.39,2023,12,Wednesday,2,297.42285714285714
Thomas's Bar,Absolut,2023-12-10,473.61,2023,12,Sunday,6,320.7514285714286
Thomas's Bar,Absolut,2024-01-01,128.52,2024,1,Monday,0,268.2842857142857
Thomas's Bar,Bacardi,2023-01-03,382.12,2023,1,Tuesday,1,382.12
Thomas's Bar,Bacardi,2023-01-10,488.68,2023,1,Tuesday,1,435.4
Thomas's Bar,Bacardi,2023-02-05,284.67,2023,2,Sunday,6,385.1566666666667
Thomas's Bar,Bacardi,2023-02-07,519.15,2023,2,Tuesday,1,418.655
Thomas's Bar,Bacardi,2023-03-02,421.82,2023,3,Thursday,3,419.288
Thomas's Bar,Bacardi,2023-04-12,489.44,2023,4,Wednesday,2,430.98
Thomas's Bar,Bacardi,2023-05-03,568.3,2023,5,Wednesday,2,450.59714285714284
Thomas's Bar,Bacardi,2023-06-05,560.76,2023,6,Monday,0,476.1171428571429
Thomas's Bar,Bacardi,2023-06-12,497.75,2023,6,Monday,0,477.41285714285715
Thomas's Bar,Bacardi,2023-07-02,180.38,2023,7,Sunday,6,462.5142857142858
Thomas's Bar,Bacardi,2023-07-03,530.44,2023,7,Monday,0,464.1271428571429
Thomas's Bar,Bacardi,2023-07-04,0.0,2023,7,Tuesday,1,403.8671428571428
Thomas's Bar,Bacardi,2023-08-02,523.2,2023,8,Wednesday,2,408.69
Thomas's Bar,Bacardi,2023-08-06,171.9,2023,8,Sunday,6,352.0614285714286
Thomas's Bar,Bacardi,2023-08-07,141.1,2023,8,Monday,0,292.11
Thomas's Bar,Bacardi,2023-09-03,105.28,2023,9,Sunday,6,236.04285714285714
Thomas's Bar,Bacardi,2023-10-02,275.2,2023,10,Monday,0,249.58857142857144
Thomas's Bar,Bacardi,2023-10-06,349.42,2023,10,Friday,4,223.72857142857146
Thomas's Bar,Bacardi,2023-10-11,253.02,2023,10,Wednesday,2,259.87428571428575
Thomas's Bar,Bacardi,2023-11-03,503.07,2023,11,Friday,4,256.99857142857144
Thomas's Bar,Bacardi,2023-11-04,174.34,2023,11,Saturday,5,257.34714285714284
Thomas's Bar,Bacardi,2023-11-06,246.88,2023,11,Monday,0,272.4585714285714
Thomas's Bar,Bacardi,2023-12-10,563.21,2023,12,Sunday,6,337.8771428571429
Thomas's Bar,Bacardi,2024-01-01,572.6,2024,1,Monday,0,380.3628571428572
Thomas's Bar,Barefoot,2023-01-05,530.31,2023,1,Thursday,3,530.31
Thomas's Bar,Barefoot,2023-01-06,165.34,2023,1,Friday,4,347.825
Thomas's Bar,Barefoot,2023-01-08,226.31,2023,1,Sunday,6,307.32
Thomas's Bar,Barefoot,2023-01-12,0.0,2023,1,Thursday,3,230.48999999999998
Thomas's Bar,Barefoot,2023-02-05,449.55,2023,2,Sunday,6,274.302
Thomas's Bar,Barefoot,2023-02-07,355.41,2023,2,Tuesday,1,287.82
Thomas's Bar,Barefoot,2023-02-09,229.08,2023,2,Thursday,3,279.42857142857144
Thomas's Bar,Barefoot,2023-03-11,381.21,2023,3,Saturday,5,258.12857142857143
Thomas's Bar,Barefoot,2023-04-01,400.36,2023,4,Saturday,5,291.70285714285717
Thomas's Bar,Barefoot,2023-04-05,447.22,2023,4,Wednesday,2,323.26142857142855
Thomas's Bar,Barefoot,2023-04-08,461.52,2023,4,Saturday,5,389.1928571428571
Thomas's Bar,Barefoot,2023-05-01,533.55,2023,5,Monday,0,401.1928571428572
Thomas's Bar,Barefoot,2023-06-09,247.64,2023,6,Friday,4,385.79714285714283
Thomas's Bar,Barefoot,2023-08-02,158.3,2023,8,Wednesday,2,375.6857142857143
Thomas's Bar,Barefoot,2023-08-03,0.0,2023,8,Thursday,3,321.2271428571429
Thomas's Bar,Barefoot,2023-08-09,0.0,2023,8,Wednesday,2,264.0328571428571
Thomas's Bar,Barefoot,2023-08-10,0.0,2023,8,Thursday,3,200.14428571428567
Thomas's Bar,Barefoot,2023-08-12,0.0,2023,8,Saturday,5,134.21285714285713
Thomas's Bar,Barefoot,2023-09-10,543.21,2023,9,Sunday,6,135.59285714285716
Thomas's Bar,Barefoot,2023-09-12,97.18,2023,9,Tuesday,1,114.09857142857143
Thomas's Bar,Barefoot,2023-10-01,267.59,2023,10,Sunday,6,129.7114285714286
Thomas's Bar,Barefoot,2023-10-10,516.87,2023,10,Tuesday,1,203.54999999999998
Thomas's Bar,Barefoot,2023-11-08,340.8,2023,11,Wednesday,2,252.2357142857143
Thomas's Bar,Barefoot,2023-11-10,245.15,2023,11,Friday,4,287.25714285714287
Thomas's Bar,Barefoot,2023-12-06,370.12,2023,12,Wednesday,2,340.13142857142856
Thomas's Bar,Barefoot,2023-12-12,255.23,2023,12,Tuesday,1,298.99142857142857
